ritwal,"NN
"
ispiritu,"NN
"
nanbibiktima,"VB
"
umaragi,"MDFR
"
mel,"NMBR
"
aro,"VB
"
pagpa-iwas,"VB
"
ispirito,"NN
"
sumimba,"VB
"
makagarahom,"MDFR
"
nagosyoso,"NN
"
nakamatay,VB
magpakasasala,"MDFR
"
nakikiusa,"VB
"
nakikimalooy,"VB
"
panbibiktima,VB
nagtatapo,"VB
"
pakikipagkita,"VB
"
magsulay,"VB
"
nagliliro,"VB
"
makisalapi,"MDFR
"
anakan,"VB
"
naengkanto,"MDFR
"
naghermano,"MDFR
"
nag-ihaw,"VB
"
ngaran…,"NN
"
magkuratsa,"NN
"
consuelo,"FW
"
pagpasayawa,"VB
"
nahimalansag,"VB
"
manuod,"VB
"
ginbutosan,"VB
"
hermana,"NN
"
nagsisinayaw,"VB
"
gios,"VB
"
ginlumay,"VB
"
ginsabragan,"VB
"
ugangan,"NN
"
pagsakob,"VB
"
sasakbon,"VB
"
nagbibinuot,"VB
"
kiwa-kiwa,"VB
"
pero…may,IJTN 
maol-ol,"MDFR
"
nahabughat,"MDFR
"
bis,"DT
"
ginkakarapotan,"VB
"
gintatalo,"VB
"
makakatalo,"VB
"
hiya…waray,"IJTN
"
pagbati,"VB
"
na…,"DT
"
pinamamati,"MDFR
"
natutuhay,"MDFR
"
pagpapasuso,"VB
"
pag-anak,"VB
"
kuno…,IJTN 
darahog,"VB
"
catbalogan,"NN
"
pangadii,"VB
"
nagkikinada,"VB
"
nagpapasuso,"VB
"
nakag-lingaya,"VB
"
nabuot,"VB
"
paglulusad,"VB
"
hinkikit-an,"VB
"
pakibulig,"VB
"
ginagatas,"VB
"
pagpasus-a,"VB
"
nag-iinuro,"VB
"
ginpa-inop,"VB
"
mabubuhi,"VB
"
napasuso,"VB
"
muskitero,"NN
"
pagdakola-ay,"MDFR
"
nagpainop,"VB
"
pamulayon,"VB
"
kalsada,NN
nagkakalakat,"VB
"
naka-asawa,"VB
"
tugbang,"XX
"
ira…,"PNN
"
ginbadel,"VB
"
natuo,"MDFR
"
adto…a,IJTN 
iginkalagiw,"VB
"
makagpa-inop,"VB
"
kadaraga,"MDFR
"
salamagan,"XX
"
santiago,"NN
"
figueroa,"FW
"
umurudto,"XX
"
nag-iinurugyas,"VB
"
musil-pusilay,"VB
"
panaghap,"XX
"
kumabad,"XX
"
pinakasalipdanan,"MDFR
"
alad,"NN
"
lambong,"NN
"
lumalabay,"MDFR
"
sablay,MDFR
paglahos,"VB
"
manapulo,"NMBR
"
kapitad,"NN
"
kahirayo,"MDFR
"
tagan,"VB
"
talintuturo,"XX
"
magpabuto,"VB
"
ukoy,"IJTN
"
nagkabuslong,"XX
"
nagkilalaay,"XX
"
pagtadong,PSTN 
pagliko,"PSTN
"
tipasulod,"PSTN
"
agianan,"NN
"
pagsaka,"VB
"
paningudto,"NN
"
nangangabesera,"VB
"
ambi,"XX
"
uruambi,"XX
"
nganiya,"DT
"
pagdaop,"VB
"
pag-iburuhaton,"VB
"
ig-itsa,"VB
"
tipaigbaw,"PSTN
"
tipaubos,"PSTN
"
saluhon,"VB
"
kulaos,"XX
"
naghininga-hinga,"VB
"
paghingas,"VB
"
pagpatawa,"VB
"
berat,IJTN 
bug-at,"MDFR
"
ginpipinakaon,"VB
"
hitaas,"MDFR
"
aber,"IJTN
"
nakipagtalikuray,"VB
"
pagsukol,"VB
"
tagatalinga,"MDFR
"
makakausa,"VB
"
kabangkat,"MDFR
"
entoy,"NN
"
dagos,"MDFR
"
gumukon,"VB
"
pag-ugay,"VB
"
binutangan,"MDFR
"
suntok,"VB
"
braso,"NN
"
paglinuob-luob,"VB
"
pagdyinab-dyab,"VB
"
nakikipagbuksingay,"VB
"
inungayan,"VB
"
ginhugot,"VB
"
musil-pusil,"NN
"
nagpakatiru-tikwadol,"VB
"
tipaatras,"MDFR
"
nahikakaptan,"MDFR
"
tinamaan,"VB
"
natitingyay,"VB
"
nagtininghakon,"VB
"
gul-an,"MDFR
"
paghinikaginhawa,"VB
"
itututdo,"VB
"
pumusil,"VB
"
siguraduha,"VB
"
pagpabuto,"VB
"
makabulos,"VB
"
mamortalan,"VB
"
ig-a,"VB
"
right,"FW
"
between,"FW
"
the,"FW
"
eyes,"FW
"
dedbol,"XX
"
gintitinutduan,"VB
"
kamakiaawayon,"MDFR
"
bakasyon,"NN
"
sumbong,"VB
"
nganakon,IJTN 
kamasunlog,"MDFR
"
iito,IJTN 
luis,"NN
"
bagaka,"DT
"
mag-inimbestigar,"VB
"
hadton…,IJTN 
an…,"DT
"
ngabata,"IJTN
"
mag-eskrima,"XX
"
tibulos,"VB
"
asahan,"VB
"
tiasa,"VB
"
elementary,MDFR
gradwit,MDFR
urueskrima,"VB
"
pagpinanmenggar,"XX
"
bengar,"XX
"
sunlog,"XX
"
klasi,"NN
"
makagsagbang,"VB
"
maiba,"VB
"
hitabo,"VB
"
ikinaaawod,"MDFR
"
ikaaawod,"MDFR
"
idolo,"NN
"
supo,"MDFR
"
kamaisog,"MDFR
"
manibo,"VB
"
ribok,"MDFR
"
sugad-sugad,"DT
"
naisip,"VB
"
tiaw,"XX
"
five,"FW
"
three,"FW
"
hundrid,"FW
"
sixty-five,"FW
"
times,"FW
"
sixty,"FW
"
iginhinagidhid,"VB
"
pagtinayms,"FW
"
makakakuha,"VB
"
umentra,VB
katalawan,"MDFR
"
sumupo,"VB
"
gintinutok,"VB
"
paurok-urok,"VB
"
ginmuop,"XX
"
pagmingaw,"VB
"
karasikas,"VB
"
kapisuan,"XX
"
say,"FW
"
nakagis,"VB
"
pangita,"NN
"
naghayskul,"MDFR
"
buloker,"MDFR
"
grimater,"MDFR
"
sentido,"NN
"
kumon,"XX
"
pakagawas,"VB
"
ginkinarawat,"VB
"
iginpaayad,"VB
"
hadton,IJTN
pakagkalit,"VB
"
hus,IJTN 
inaano,IJTN 
nagbibinasul,"VB
"
paghiukoy,"VB
"
nahimangno,"VB
"
naniid,"VB
"
nagdali-dali,"VB
"
pagpahugpoy,"VB
"
minasus-an,"MDFR
"
pagkurahab,"XX
"
ginkikinantahan,"VB
"
buyaboy,"XX
"
paglibang,"VB
"
hirigutan,"MDFR
"
gintola,"VB
"
paghinagurot,"VB
"
sapayan,"IJTN
"
okasyon,"NN
"
bahalina,"XX
"
pagkalubong,"VB
"
ginpaukad,"VB
"
agwantahi,"VB
"
pagbilib,"VB
"
six,"FW
"
wais,"MDFR
"
eto,"PSTN
"
madunong,"XX
"
hundred,"FW
"
kamadali,"MDFR
"
sien,NMBR
nobenta,NMBR
diyas,"FW
"
master,"FW
"
gin-sinuma-kumlawdihan,"MDFR
"
paghi-goodbye,"VB
"
samsam,"VB
"
kaluto,"VB
"
igpapakiana,"VB
"
batia,"VB
"
nag-aalang,"MDFR
"
pagpapakita,"VB
"
molto,"NN
"
pagtitikang,"VB
"
kapriso,"VB
"
hinpatungdaan,"VB
"
nahibabaruan,"VB
"
gin-challenge,"VB
"
pinakamakarit,"MDFR
"
parag-eskrima,"MDFR
"
paghihigawas,"VB
"
prisohan,"NN
"
pakamatay,"VB
"
humangaw,"VB
"
paghahagkot,"MDFR
"
pababalikon,"VB
"
pagkasiring,"VB
"
masaliwan,"VB
"
paghigda,"VB
"
huhuliron,"VB
"
ukaron,"VB
"
gintima,"VB
"
nagpiling-piling,"VB
"
guol,"MDFR
"
nanira,"VB
"
kabablayan,"NN
"
kalanoy,"XX
"
hindudunggan,"VB
"
hinaranting,XX
nagrarapu-rapu,"VB
"
binalhag,"VB
"
higlalabaan,"MDFR
"
goodbye,"FW
"
samarkay,"XX
"
hiaantaw,"VB
"
munti,MDFR
ligas,"NN
"
away,"NN
"
kapin,"XX
"
karuhaan,"XX
"
lumapos,"VB
"
umutod,"VB
"
liog,"NN
"
samaran,"VB
"
panhimulos,"VB
"
iniimadyin,"VB
"
sininggolay,"XX
"
pinsing,"XX
"
ninja,"FW
"
sine,"NN
"
hikit-an,"VB
"
gin-uupod,"VB
"
tigkadto,"MDFR
"
baboy,"NN
"
utanon,"NN
"
gikan,"VB
"
nagbubuhi,"VB
"
unahanin,"XX
"
dit,"PSTN
"
post,"FW
"
office,"FW
"
alawans,"FW
"
priso,"MDFR
"
nahuhunahuna,"VB
"
kaharangdon,"MDFR
"
sikil,"NN
"
manungdo,"XX
"
inihap,"VB
"
eskrima,"XX
"
paglimbong,"VB
"
pagkalit,"VB
"
inaatrasan,"VB
"
magraugdaug,"MDFR
"
panabang,"MDFR
"
kablasanon,"MDFR
"
gintatalumpigos,"VB
"
paggamita,"VB
"
self,"FW
"
defense,"FW
"
gindudum-itan,"VB
"
mahangrit,"MDFR
"
ginduduroy,"MDFR
"
hingangadtoan,NN 
nakatapang,"XX
"
pagdaug,"VB
"
ikinapriso,"MDFR
"
pagkakatpong,"XX
"
pag-eskrima,"VB
"
suruholan,"MDFR
"
pamatay,"VB
"
naatpan,"VB
"
yero,"NN
"
nabungbungan,"VB
"
nakagbisita,"VB
"
tago,"MDFR
"
manginsayod,"VB
"
pakagpakiana,"VB
"
nagkaabot,"VB
"
kapatoran,"NN
"
kapadihan,"NN
"
manhindara,"VB
"
akon,"PNN
"
nagbubugiot,"VB
"
nag-inirignom,"VB
"
pangaraonan,"NN
"
nagbibinida,"VB
"
nahimumutnga,PSTN 
boss,"FW
"
kontrabida,"MDFR
"
kaaringasa,"MDFR
"
pagkinaranta,"VB
"
paghinarahara,"VB
"
karukayakan,"VB
"
nadalunot,"VB
"
pagtinagay-tagay,"VB
"
ayaton,"VB
"
pass,"FW
"
nagpakabati,"VB
"
nahinay,"VB
"
nagliliningi-lingi,"VB
"
paghuruhudlomay,"MDFR
"
taklos,"NN
"
tambong,"NN
"
nasunod,"VB
"
natapak,"VB
"
nahangaw,"VB
"
nag-una,"VB
"
pumatay,"V
VB
"
uungayan,"VB
"
eskrimahay,"VB
"
graduate,"FW
"
paraptayay,"VB
"
hinngangadtuan,"NN
"
speech,"FW
"
nagubat,"VB
"
corrupt,"FW
"
sinusuholan,"MDFR
"
pakalit,"MDFR
"
atubangay,"VB
"
adton,"XX
"
salsalon,"VB
"
sinuksok,"VB
"
nagsagdon,"VB
"
pagkalagyo,"VB
"
tidalagan,"VB
"
daplin,"x
XX
"
higagawas,"VB
"
pinanngaranan,"VB
"
big,"FW
"
shot,"FW
"
pamunuan,"NN
"
masusugo,"MDFR
"
pag-ataman,"VB
"
kalipungan,"MDFR
"
gin-inulit-ulit,"MDFR
"
paggubata,"VB
"
pag-ihurugot,"VB
"
nahitataklos,"MDFR
"
kahipiriti,"MDFR
"
pagpusil,"VB
"
rebolber,"FW
"
armas,"NN
"
ginpagamit,"MDFR
"
awtoridad,"NN
"
asset,"FW
"
pagtiktik,"VB
"
kriminal,"NN
"
nagbungkas,"VB
"
irignom,"VB
"
nahibilin,"VB
"
nagtinag-usa-usa,"VB
"
ginsisinumatan,"VB
"
nagsirom,"MDFR
"
ginsindihan,"VB
"
natangka,"VB
"
gin-irignoman,MDFR
natutura,"MDFR
"
hubog-hubog,"MDFR
"
pagtinagay,"VB
"
gintagayan,"VB
"
pag-adman,"VB
"
secret,"FW
"
agent,"FW
"
license,"FW
"
kill,"FW
"
manghak,"VB
"
inaalpan,"MDFR
"
pagbasol,"VB
"
pagtimangno,"VB
"
nahingatawa,"VB
"
nag-inakturon,"VB
"
kahubog,"VB
"
pahahadkon,"VB
"
itinigbaw,"VB
"
idinuko,"VB
"
pagpaharok,"VB
"
pakiugayi,"VB
"
hingaturog,"VB
"
mahawhawan,"VB
"
dadaop,"VB
"
tatawagon,"VB
"
pagbuotan,"VB
"
sugot,"VB
"
maghihikaraot,"VB
"
mabubuhat,"VB
"
katutdoi,"VB
"
gintutdo,"VB
"
pag-inadman,"VB
"
danaw,"NN
"
genuine,"FW
"
smuggle,"FW
"
gamita,"VB
"
pagkablit,"VB
"
sinusugad,"VB
"
matiaw-tiaw,"VB
"
igintutok,"m
MDFR
"
pagbuto,"VB
"
nakupkop,"VB
"
nagkikinurahab,"VB
"
hidudunggi,"MDFR
"
panimungol,"MDFR
"
nahirasok,"XX
"
pagkasandig,"VB
"
lingkoran,"NN
"
disgrasya,"NN
"
lokal/,NN
november,"FW
"
2012/,"NMBR
"
ailene,"NN
"
man,FW
refuerzo,"FW
"
papanginanuon,"VB
"
pinag-usa,"VB
"
food,"FW
"
drug,"FW
"
administation,"FW
"
fda,"NN
"
department,"FW
"
of,"FW
"
trade,"FW
"
industry,"FW
"
dti,"NN
"
mulayan,"NN
"
ginbabaligya,"VB
"
magkaduru-dilain,"MDFR
"
establisyemento,"NN
"
sumala,"XX
"
eugenia,"FW
"
castillote,"FW
"
oic,"FW
"
supervisor,"FW
"
kinada,"VB
"
masiguro,"VB
"
talwas,"VB
"
ig-regalo,"VB
"
kapaskuhan,"NN
"
nagtitikaapiki,"MDFR
"
monitoring,"FW
"
attention ,"FW
"
guinsumat,"VB
"
papanginauon,"VB
"
labeling,"FW
"
dapat,IJTN 
gamiti,"VB
"
pintar,"NN
"
makahilo,"VB
"
ginsasagdonan,"VB
"
manmaralit,"NN
"
basahon,"VB
"
tatak,"NN
"
lungga,"NN
"
hagkot,"MDFR
"
kaumagahon,"MDFR
"
toktogaok,"VB
"
papanhimutang,"MDFR
"
hinabo,"VB
"
nanumdun,"VB
"
ig,"DT
"
marata,"VB
"
barong,"NN
"
nakikihuron,"VB
"
glass,"FW
"
nagkakabug-ong,"VB
"
tatabunan,VB
tutolo,NMBR
kalalakinan,"NN
"
kabugtuan,"NN
"
makamata,"VB
"
diamante,"NN
"
pagkataktak,"VB
"
arin,"IJTN
"
ngisi,"VB
"
pagka-aga,"NN
"
ireskwela,"VB
"
mag-i-inurugyag,"VB
"
mayor-mayor,"NN
"
kabugtu-an,"NN
"
kakalabanon,"VB
"
hagbubu,"MDFR
"
nanumdum,"VB
"
masasamad,"VB
"
kuligi,"NN
"
matawag,"VB
"
iya,"PNN
"
mapansin,"VB
"
bitu-on,"NN
"
nagtitikawara,"MDFR
"
naagum,"VB
"
balbag,"NN
"
doble,
pagsakit,"MDFR
"
manga,"NN
"
pagpuyo,"VB
"
manhilandong,"XX
"
a-asi,"XX
"
hinagurong,"VB
"
hata-as,"MDFR
"
haranat,"NN
"
u-unanhon,"NGT
"
makahunahuna,"VB
"
sulosyon,"MDFR
"
hna,"XX
"
maaram,"MDFR
"
magmamata,"VB
"
mapaki-ana,"VB
"
ayos,"IJTN
"
nagkahudlog,"XX
"
ghap,"IJTN
"
alkansiyahan,"NN
"
sinsilyo,"MDFR
"
tiniruk,"VB
"
sampit,"VB
"
abaka,"NN
"
hadki,"VB
"
magkamay,"DT
"
kabubuwason,"NN
"
tagsa-tagsa,"MDFR
"
inintindi,"VB
"
mama-an,XX
nakakaistorya,"VB
"
daawla,"XX
"
nanunumdum,"VB
"
pagtangis,"VB
"
nahinuha,"VB
"
hon,"FW
"
laktaw,"VB
"
papa,"NN
"
oho,IJTN 
mamulay,"VB
"
nau-urhi,"MDFR
"
nakangisi,"VB
"
matagampatan,"VB
"
tipa,"DT
"
halapit,"XX
"
kaganak,"NN
"
lalake,"NN
"
sumiring,"VB
"
elsa,"NN
"
mary,"NN
"
pagkatok,VB
yiyinakan,"VB
"
jin,"XX
"
hangkupan,"VB
"
gimagugurangi,"MDFR
"
hunahuna-an,"VB
"
ana,"XX
"
birthday,"FW
"
sakripisyo,"MDFR
"
kundiri,DT 
makakatrabaho,"MDFR
"
magkakaasawa,"VB
"
uncle,"FW
"
shin,"FW
"
guli,"XX
"
ina,"NN
"
tipahalapit,"MDFR
"
wave,"FW
"
ugayon,"VB
"
nakakabisita,"VB
"
segundo,"NN
"
tumuro,"VB
"
pahid,"VB
"
ura-ura,IJTN
kapansin,"VB
"
pagabot,"VB
"
huminga,"VB
"
a-anhi,"DT
"
pagpapasalamat,"VB
"
hinduro,"IJTN
"
mimingaw,"VB
"
okey,"IJTN
"
kadamo-damo,"MDFR
"
maaraam,"XX
"
sana,"IJTN
"
nabalus,"VB
"
namun,"PNN
"
hmmmp,IJTN 
kailangan,"IJTN
"
himon,"XX
"
solusyon,"MDFR
"
habang,"IJTN
"
nagtitinangos,"VB
"
mahimu,"VB
"
magtangis,"VB
"
nagaaragtubangay,"VB
"
kakairistorya,"VB
"
frustrated,"FW
"
pakuri,"NN
"
makakalakat,"VB
"
yiynakan,"VB
"
tapo,"VB
"
duma-op,"VB
"
auntie,"FW
"
nasusubo,"MDFR
"
nangita,"VB
"
pantion,"XX
"
basa,"VB
"
loving,"FW
"
memory,"FW
"
our,"FW
"
beloved,"FW
"
sister,"FW
"
alvarez,NN
august,"FW
"
1983-,"NMBR
"
october,"FW
"
death,"FW
"
anniversary,"FW
"
magkaka,"DT
"
yehey,"IJTN
"
nagkirigta-ay,"VB
"
nagtinawa,"VB
"
yawitan,"VB
"
guma-an,"MDFR
"
hangkopan,"VB
"
baro,"XX
"
makaka,"DT
"
balyu,"VB
"
kuri-an,"MDFR
"
kamatu-uran,MDFR
salamat,IJTN
baraka,IJTN
15th,"NMBR
"
kapas,"MDFR
"
hataasay,"MDFR
"
habubu,"MDFR
"
kahagkot,"MDFR
"
umagahon,"MDFR
"
oktubre,"NN
"
resolusyon,"NN
"
balikun,"VB
"
iyo,"PNN
"
doktor,"NN
"
magpa,"DT
"
opera,"NN
"
gugustohun,"VB
"
magpakamatay,"VB
"
kaysa,"DT
"
gastuhon,"VB
"
habilin,"NN
"
bantayi,"VB
"
kikinita-an,"VB
"
pagbasulan,"VB
"
importanti,"MDFR
"
safe,"FW
"
nabalyu-an,"VB
"
ka-lamrag,"MDFR
"
tu-tulo,"NMBR
"
nagtitikaharayo,"MDFR
"
kalamragan,"MDFR
"
napunu,"VB
"
karagtatawa,"VB
"
kunharayo,IJTN 
pahuway,"VB
"
hinumduma,"VB
"
test,"FW
"
faith,"FW
"
pagpruyba,"VB
"
pagtu-o,"VB
"
lyndel_lauron,"NN
"
joy,"FW
"
r,"XX
"
tagpis,"XX
"
nakakaupay,"MDFR
"
makahatag,"VB
"
karl,"NN
"
menninger,"VB
"
hinahagkot,"MDFR
"
wes,"FW
"
anderson,"FW
"
y,"XX
"
midya,"MDFR
"
marso,"NN
"
nueve,"FW
"
sientos,"FW
"
nubentay,NMBR
maloko,"VB
"
trentay,"FW
"
ministro,"NN
"
carmichael,"FW
"
sacramento,NN
california,"FW
"
nakahuman,"VB
"
pakigtitirok,"VB
"
pastor,"NN
"
kongregasyon,"MDFR
"
nagbusa,"VB
"
pakigkita,"VB
"
nag-aaram,"VB
"
pagka-abugado,"MDFR
"
umabat,"VB
"
siyento,"NMBR
"
aksiptar,"VB
"
tiuli,"VB
"
kongregante,"NN
"
dorothy,"FW
"
hearts,"FW
"
idad,"MDFR
"
sitentay,"NMBR
"
preso,"MDFR
"
nakahinga,"VB
"
pakabaro,"VB
"
nasakitan,"VB
"
bubungguun,"VB
"
tuu,IJTN
tagiliran,"NN
"
natamaan,"MDFR
"
naitsa,"VB
"
natumba,"VB
"
semento,"NN
"
nasakit,"VB
"
ambulansya,"NN
"
university,"NN
"
davis,"FW
"
medical,"FW
"
center,"FW
"
nagduhol,"VB
"
permiso,"MDFR
"
maooperahan,"VB
"
utdon,"VB
"
nakaabat,"VB
"
mahapuhap,"XX
"
nakaptan,"VB
"
nakapilo,"VB
"
tuud,"NN
"
ul,"XX
"
kautod,"VB
"
nasumat,"VB
"
pa—in,"DT
"
papakurian,"VB
"
natigda,"MDFR
"
pagkiwa,"VB
"
mahapdos,"VB
"
maulul,"MDFR
"
james,"FW
"
allen,"FW
"
napier,"FW
"
basulon,"VB
"
nagdradrive,"VB
"
maprepreso,"VB
"
namumurublema,"VB
"
operasayon,"NN
"
ulat,"NN
"
nautud,"VB
"
naporma,"VB
"
kumuroo,"VB
"
patas,"MDFR
"
reklamu,"NN
"
gadto,"XX
"
cook,"FW
"
church,"FW
"
sylvan,"FW
"
oaks,"FW
"
mahigugma,"VB
"
talaga,"IJTN
"
makalilisang,"MDFR
"
panumdum,"NN
"
nakabulig,"VB
"
karawaton,VB 
nakaisip,"VB
"
padig-unon,"VB
"
pagtuo,"NN
"
planu,"VB
"
ciring,"VB
"
cidngon,"VB
"
nawaray,"VB
"
reporter,"NN
"
bee,"NN
"
hs,"XX
"
simpli,"MDFR
"
pagbalita,"VB
"
napa,"DT
"
malay,"NN
"
maidangat,"XX
"
burok,"XX
"
virginia,"FW
"
bruegger,"FW
"
dyaryo,"NN
"
disi,"DT
"
kamalasan,"NN
"
naandar,"VB
"
abuti,"VB
"
nag-aram,"VB
"
halos,"IJTN
"
diskanso,"VB
"
diploma,"NN
"
behavioral,"FW
"
diidto,"PSTN
"
eksamin,FW
kulangan,"VB
"
steven,"FW
"
naidad,"VB
"
disisais,"NMBR
"
nagkasakit,"VB
"
nagdadagmit,"MDFR
"
nasingadto,"VB
"
isip,"NN
"
makatrabaho,"VB
"
nabasa,"VB
"
unahan,"VB
"
nautdan,"VB
"
aksidente,"NN
"
awto,"NN
"
dios,"NN
"
napansin,"VB
"
kowts,"FW
"
mag-ukoy,"VB
"
ispirituhanun,"MDFR
"
nakikigpag,"DT
"
storya,"VB
"
relihiyoso,"MDFR
"
bushton,"FW
"
kansas,"XX
"
pagdiborsyo,"VB
"
bagan,IJTN 
pagsimba,"VB
"
dina,"DT
"
pag-aga,"VB
"
makigkita,"VB
"
bitbit,"VB
"
paso,"MDFR
"
mainggat,"MDFR
"
asta,IJTN
naawud—nagpawa,"DT
"
kahimu,"NN
"
pasalamatan,"VB
"
nagtiakang,"XX
"
yaraknon,"MDFR
"
sisidingun,MDFR
dinode-,"DT
"
dosena,"NMBR
"
nagtitimpok,"VB
"
istanti,"NN
"
nakadukot,"VB
"
ngaha,"IJTN
"
nagdamu,"VB
"
eskina,"NN
"
nagbasa,"VB
"
ipasabot,"VB
"
aagian,"VB
"
nag-agi,"VB
"
nauubos,"VB
"
naghunahuna,"VB
"
paghuma-huna,"VB
"
egbalik,"VB
"
istudyuhan,"VB
"
h,"XX
"
makaabat,"VB
"
durudaku,"MDFR
"
matipaunan-o,"XX
"
nangadto,"VB
"
iginduhol,"VB
"
maglamano,"VB
"
nakiglamano,"VB
"
budlot,"MDFR
"
anai,"IJTN
"
kanauuna,"XX
"
toyu-a,mdfr
tinuyo,mdfr
kasamad,"VB
"
kaguul,"MDFR
"
pataraw-an,"MDFR
"
nagpadara,"VB
"
duwa,"NMBR
"
kumpara,"DT
"
istoryahan,"VB
"
tiarabot,"VB
"
therapy,"NN
"
paki-istoryahan,"VB
"
bunyugan,"VB
"
ginpapadad-an,"VB
"
pagduha,"VB
"
aksidenti,"NN
"
sasabtan,"VB
"
pag-inistoryahon,"VB
"
nag-aanu,"XX
"
surprisa,"NN
"
ngungurog,"VB
"
anhi,"PSTN
"
ako,"PNN
"
tidaup,"VB
"
letra,"NN
"
kurti,"NN
"
pagluha,"VB
"
madig-un,"VB
"
puthaw,"NN
"
atabang,"XX
"
dose-dosena,"NMBR
"
ribbon,"FW
"
namiyuus,"MDFR
"
alagid-agid,"MDFR
"
elementarya,"MDFR
"
pitik-pitik,"VB
"
nagkinampayun,"VB
"
aderson,"FW
"
nakagluha,"VB
"
nagkirigta,"VB
"
pagkaalagid-agid,"MDFR
"
magti-ayun,"MDFR
"
subra,"MDFR
"
kwarenta,"NMBR
"
padaku,"MDFR
"
methodist,"FW
"
nag-intrimis,"VB
"
bumulos,"VB
"
malabad,"VB
"
ginhuman,"VB
"
pagbatunes,"VB
"
natutumba,"VB
"
tipatalikod,"VB
"
umontog,"VB
"
kaduro,"MDFR
"
kaulul,"VB
"
hahambog,"MDFR
"
iuya,"IJTN
"
kaligaringun,"NN
"
paglulugaring,"VB
"
pagduda,"VB
"
kagul-anan,NN 
pagpakiana,"VB
"
naayun,"VB
"
kalooy,"VB
"
sidngun,"VB
"
hollywood,"FW
"
important,"FW
"
sukob,"VB
"
tinang,"XX
"
mabati-an,"VB
"
muir,"XX
"
woods,"FW
"
national,"FW
"
monument,"FW
"
nahimu,"VB
"
sayup,"MDFR
"
pagbulag,"VB
"
makahimu,"VB
"
nauuna,"VB
"
nalalainan,MDFR
karisyuhan,"NN
"
ginhimu,"VB
"
ilarum,"PSTN
"
bituun,"NN
"
nakapuno,"MDFR
"
lumingkud,"VB
"
fireworks,"FW
"
display,"FW
"
virgin ,"FW
"
pasaylu-a,"VB
"
okay,"FW
"
kagawas-gawas,"MDFR
"
emportante,"MDFR
"
kamag,"DT
"
maguba,"VB
"
diri…,"IJTN
"
virgina,"FW
"
pumahirayu…,"VB
"
mabaruan,"VB
"
pagbabantayan,"VB
"
padayun,"VB
"
namati,"VB
"
higugmaun,"MDFR
"
manipis,"MDFR
"
emosyon,"NN
"
higumaun,"MDFR
"
pinakauna,"MDFR
"
nagharukay,"VB
"
pagkabawhan,"XX
"
nagbulig,VB
pag-iskedyul,VB
pagsirang,"MDFR
"
kapulsanan,"mdfr
"
banwa,"NN
"
artipisyal,"MDFR
"
bitiis,"NN
"
panimbang,"VB
"
kasinahun,"NN
"
pagkabigo,"VB
"
pagruhaduha,"VB
"
,
,
humangad,VB
kahadlok,MDFR
magruhaduha,VB
nakakaabat,VB
naaawod,VB
nahuhulog,VB
mabuhat,MDFR
makurokusog,MDFR
binte,NMBR
siyete,NMBR
gown,NN
napuno,VB
presentasyon,NN
,
mahulog,VB
tumindog,VB
,
nagkakaputay,VB
naglalakaton,VB
nakaabot,VB
,
unbreakable,FW
,
,
,
tingag,MDFR
agila,NN
,
,
,
matinambuligon,MDFR
panawagan,VB
nag-aayat,VB
prinsipe,NN
mapangasawa,NN
interesado,NN
,
nangabayo,VB
direksiyon,NN
,
,
,
,
ikog,NN
kahibalik,VB
pagkamatinambuligon,VB
ginsasaaran,VB
sunoga,VB
pagkinahanglan,VB
hadto,DT
kapatagan,MDFR
nakakulob,MDFR
nakakalupad,VB
ginhilot,VB
makakalupad,VB
ginkuhaan,VB
barahibo,NN
bulawan,NN
kaburot-on,NN
,
maharani,VB
magikan,VB
pangangabayo,VB
nagsusubaybay,VB
kabayotan,NN
nahiagian,VB
nagpupulupuko,VB
binabasaran,NN
batasan,NN
ginkuhaan,VB
ngirit,MDRF
magkinahanglan,VB
tubora,VB
pangabayo,VB
nahiabotan,VB
pag-anunsiyo,VB
,
,
ginpruybahan,VB
,
,
,
tampalasan,MDFR
mangangabayo,VB
napakyas,VB
pagtapod,VB
tutugotan,VB
madara,VB
papupugotan,VB
iginsasaad,VB
pamulong,VB
iginluwas,VB
nagpapakiana,VB
,
nagpakadto,VB
,
sunugon,VB
gintuman,VB
,
ginikan,VB
kinahanglan,VB
banga,MDFR
masaksihan,VB
,
pagpugot,VB
entablado,NN
namulagdat,MDFR
matauhan,VB
,
tutumanon,VB
pagpakasal,VB
makakuha,VB
,
kondisyon,MDRF
pumakadto,VB
tudlok,VB
naka-andam,MDRF
nagkaproblema,VB
ginsunog,VB
nagka-abot,VB
manginano,VB
pagliwan,VB
likod,VB
kahipausa,VB
nahikit-an,VB
napapas,VB
katapos-taposan,VB
igpakasal,VB
pagsalpak,VB
naliwnan,VB
nahibalik,VB
sumusunod,VB
trono,NN
,
ano,NTRG
mahihitabo,VB
balete,NN
maul-ol,MDFR
mahinumduman,VB
paglupad,VB
sumangpit,VB
pinakahalarom,MDFR
nakaka-istorya,VB
makakadtuan,VB
ginugul-an,VB
tututduan,VB
tutdo,MDFR
,
,
igbibilin,VB
nakalingkod,VB
sinama,VB
kikiwa,VB
ginlabtan,VB
maagahon,MDFR
bisperas,MDFR
Dodong,NN
Imelda,NN
,
,
alarm,NN
clock,NN
nagsasampit,VB
maagahon,MDFR
ginawas,VB
ginbubutang,VB
panaderya,NN
